날짜,시간, 시흥(전력거래량) , 강동구(전력거래량) , 강서구(전력거래량) , 영등포구(전력거래량) , 서초구(전력거래량) , 광진구(전력거래량) , 도봉구(전력거래량) , 시흥(발전기 개수) , 강동구(발전기 개수) , 강서구(발전기 개수) , 영등포구(발전기 개수) , 서초구(발전기 개수) , 광진구(발전기 개수) , 도봉구(발전기 개수) 
2022-05-07,17,4.27791,2.14552,2.366756,0.034494,0.05932,0.12448,0.091545,14,4,4,2,2,3,4
2022-05-07,18,1.760421,0.86904,1.009978,0.014478,0.02466,0.044,0.036264,14,4,4,2,2,3,4
2022-05-07,19,0.70361,0.29252,0.312619,0.005952,0.00794,0.05712,0.012735,14,4,4,2,2,3,4
2022-05-07,20,0.068771,0.00764,0.007321,0.00024,0.00028,0.05244,0.00066,14,4,4,2,2,3,4
2022-05-07,21,0.05448,0,0,0,0,0.05304,0,14,4,4,2,2,3,4
2022-05-07,22,0.05296,0,0,0,0,0.05304,0,14,4,4,2,2,3,4
2022-05-07,23,0.00948,0,0,0,0,0.04608,0,14,4,4,2,2,3,4
2022-05-07,24,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-08,1,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-08,2,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-08,3,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-08,4,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-08,5,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-08,6,0.000362,0.00128,0,0,0.00008,0,0.000435,14,4,4,2,2,3,4
2022-05-08,7,0.15494,0.09996,0.074432,0.000996,0.00224,0.00316,0.005847,14,4,4,2,2,3,4
2022-05-08,8,0.742735,0.38492,0.314395,0.005454,0.00926,0.01768,0.015201,14,4,4,2,2,3,4
2022-05-08,9,1.722131,0.64804,0.536013,0.010278,0.01924,0.032,0.020271,14,4,4,2,2,3,4
2022-05-08,10,1.572039,1.10804,1.045269,0.016896,0.01994,0.05172,0.047952,14,4,4,2,2,3,4
2022-05-08,11,1.888177,1.15164,1.126114,0.019104,0.02756,0.04072,0.056067,14,4,4,2,2,3,4
2022-05-08,12,1.843085,1.48608,1.215864,0.024606,0.03582,0.05156,0.055278,14,4,4,2,2,3,4
2022-05-08,13,2.014503,1.44688,1.362508,0.019548,0.0228,0.04864,0.05592,14,4,4,2,2,3,4
2022-05-08,14,1.977187,0.87124,0.8626,0.013752,0.0203,0.03,0.040026,14,4,4,2,2,3,4
2022-05-08,15,1.35372,0.74784,0.819841,0.014976,0.02208,0.03108,0.024711,14,4,4,2,2,3,4
2022-05-08,16,1.048121,0.742,0.715321,0.011238,0.01688,0.0238,0.011418,14,4,4,2,2,3,4
2022-05-08,17,0.810199,0.27428,0.331479,0.007362,0.00864,0.01272,0.014319,14,4,4,2,2,3,4
2022-05-08,18,0.420474,0.12844,0.060854,0.001218,0.00334,0.00344,0.004602,14,4,4,2,2,3,4
2022-05-08,19,0.044955,0.02056,0.012601,0.000342,0.00036,0.04976,0.001533,14,4,4,2,2,3,4
2022-05-08,20,0,0,0,0,0,0.0316,0.000009,14,4,4,2,2,3,4
2022-05-08,21,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-08,22,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-08,23,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-08,24,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-09,1,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-09,2,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-09,3,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-09,4,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-09,5,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-09,6,0.011237,0.0218,0.016921,0.000192,0.00052,0.00032,0.001056,14,4,4,2,2,3,4
2022-05-09,7,0.550161,0.4242,0.215015,0.007764,0.00562,0.0124,0.016602,14,4,4,2,2,3,4
2022-05-09,8,2.05323,1.54124,0.906377,0.024558,0.0185,0.05468,0.055203,14,4,4,2,2,3,4
2022-05-09,9,4.130698,2.83556,2.205364,0.044796,0.04194,0.11808,0.093606,14,4,4,2,2,3,4
2022-05-09,10,5.84768,3.84884,3.317136,0.057654,0.07074,0.17344,0.127284,14,4,4,2,2,3,4
2022-05-09,11,7.020476,4.52948,4.085403,0.061602,0.09172,0.15088,0.153432,14,4,4,2,2,3,4
2022-05-09,12,7.669268,4.87656,4.543664,0.07443,0.10606,0.16492,0.171669,14,4,4,2,2,3,4
2022-05-09,13,7.895223,4.87908,4.702925,0.084624,0.11176,0.17108,0.176694,14,4,4,2,2,3,4
2022-05-09,14,7.472586,4.55772,4.390954,0.078978,0.1023,0.1758,0.177465,14,4,4,2,2,3,4
2022-05-09,15,7.138025,3.77852,4.282147,0.065208,0.09926,0.19316,0.154569,14,4,4,2,2,3,4
2022-05-09,16,5.97052,3.56236,3.816914,0.055788,0.08252,0.18972,0.124137,14,4,4,2,2,3,4
2022-05-09,17,4.277953,2.36392,2.708288,0.036132,0.061,0.13556,0.092337,14,4,4,2,2,3,4
2022-05-09,18,2.209284,1.015,1.206838,0.015222,0.0297,0.0572,0.044679,14,4,4,2,2,3,4
2022-05-09,19,0.743277,0.24352,0.335531,0.004284,0.00914,0.05584,0.011355,14,4,4,2,2,3,4
2022-05-09,20,0.085241,0.0092,0.020287,0.00027,0.0005,0.05208,0.000933,14,4,4,2,2,3,4
2022-05-09,21,0.05464,0,0,0,0,0.05296,0,14,4,4,2,2,3,4
2022-05-09,22,0.05464,0,0,0,0,0.05304,0,14,4,4,2,2,3,4
2022-05-09,23,0.02156,0,0,0,0,0.04664,0,14,4,4,2,2,3,4
2022-05-09,24,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-10,1,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-10,2,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-10,3,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-10,4,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-10,5,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-10,6,0.005627,0.00616,0.009001,0.00003,0.00036,0.00012,0.000657,14,4,4,2,2,3,4
2022-05-10,7,0.433219,0.34908,0.252532,0.00417,0.007,0.0146,0.014886,14,4,4,2,2,3,4
2022-05-10,8,1.268549,0.8304,0.804741,0.013278,0.0185,0.03992,0.030666,14,4,4,2,2,3,4
2022-05-10,9,3.992801,2.70252,2.19207,0.041046,0.03998,0.11536,0.086061,14,4,4,2,2,3,4
2022-05-10,10,5.499085,3.92132,3.176631,0.05697,0.0714,0.17652,0.122691,14,4,4,2,2,3,4
2022-05-10,11,6.935352,4.18724,4.096684,0.062082,0.08674,0.14052,0.156528,14,4,4,2,2,3,4
2022-05-10,12,7.759215,4.7506,4.488645,0.074088,0.10616,0.16264,0.169317,14,4,4,2,2,3,4
2022-05-10,13,7.83257,4.36952,4.296012,0.081858,0.10986,0.17024,0.173877,14,4,4,2,2,3,4
2022-05-10,14,7.673749,4.46108,4.515595,0.073158,0.10818,0.17232,0.172182,14,4,4,2,2,3,4
2022-05-10,15,7.009597,4.16348,3.987708,0.069978,0.09256,0.21776,0.156615,14,4,4,2,2,3,4
2022-05-10,16,5.778731,3.47236,3.274955,0.052428,0.08084,0.17968,0.126828,14,4,4,2,2,3,4
2022-05-10,17,3.87185,2.37896,2.401228,0.025686,0.04718,0.13348,0.080367,14,4,4,2,2,3,4
2022-05-10,18,1.418254,1.13876,0.829944,0.009408,0.02262,0.05648,0.037116,14,4,4,2,2,3,4
2022-05-10,19,0.472814,0.24188,0.299267,0.003768,0.00594,0.05412,0.014181,14,4,4,2,2,3,4
2022-05-10,20,0.066619,0.01012,0.012364,0.000216,0.00036,0.05236,0.001005,14,4,4,2,2,3,4
2022-05-10,21,0.0546,0,0,0,0,0.05296,0,14,4,4,2,2,3,4
2022-05-10,22,0.04764,0,0,0,0,0.05304,0,14,4,4,2,2,3,4
2022-05-10,23,0.0066,0,0,0,0,0.04592,0,14,4,4,2,2,3,4
2022-05-10,24,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-11,1,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-11,2,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-11,3,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-11,4,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-11,5,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-11,6,0.009637,0.00196,0.00888,0.00003,0.00016,0,0.000315,14,4,4,2,2,3,4
2022-05-11,7,0.584926,0.32916,0.208789,0.004152,0.00692,0.01392,0.01185,14,4,4,2,2,3,4
2022-05-11,8,1.936273,1.38736,0.880616,0.019956,0.01928,0.05308,0.04911,14,4,4,2,2,3,4
2022-05-11,9,3.966102,2.59072,2.058505,0.035196,0.04062,0.11136,0.087432,14,4,4,2,2,3,4
2022-05-11,10,5.657988,3.50716,3.106694,0.04833,0.06626,0.16072,0.120516,14,4,4,2,2,3,4
2022-05-11,11,6.690081,4.11428,3.908086,0.059328,0.08476,0.13948,0.146712,14,4,4,2,2,3,4
2022-05-11,12,7.191806,4.37404,4.231697,0.071598,0.09558,0.14984,0.160497,14,4,4,2,2,3,4
2022-05-11,13,6.808944,4.19448,4.065249,0.071166,0.0914,0.14364,0.157704,14,4,4,2,2,3,4
2022-05-11,14,7.032871,4.18804,4.192258,0.072888,0.09468,0.15008,0.155991,14,4,4,2,2,3,4
2022-05-11,15,5.260411,3.72268,3.738014,0.06261,0.0799,0.17208,0.139194,14,4,4,2,2,3,4
2022-05-11,16,3.030992,2.91364,2.765544,0.044076,0.05244,0.14012,0.107679,14,4,4,2,2,3,4
2022-05-11,17,2.471458,1.2954,1.801309,0.026124,0.03168,0.06824,0.069432,14,4,4,2,2,3,4
2022-05-11,18,1.27895,0.83724,0.964141,0.013128,0.01966,0.04104,0.037086,14,4,4,2,2,3,4
2022-05-11,19,0.523971,0.28556,0.289912,0.004458,0.00688,0.05636,0.012021,14,4,4,2,2,3,4
2022-05-11,20,0.073854,0.00424,0.007562,0.00015,0.00036,0.05228,0.000612,14,4,4,2,2,3,4
2022-05-11,21,0.05464,0,0,0,0,0.05304,0,14,4,4,2,2,3,4
2022-05-11,22,0.04544,0,0,0,0,0.05296,0,14,4,4,2,2,3,4
2022-05-11,23,0.00512,0,0,0,0,0.0456,0,14,4,4,2,2,3,4
2022-05-11,24,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-12,1,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-12,2,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-12,3,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-12,4,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-12,5,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-12,6,0.016533,0.01044,0.013921,0.000084,0.0003,0.00012,0.001017,14,4,4,2,2,3,4
2022-05-12,7,0.523092,0.35536,0.295627,0.005358,0.00778,0.01452,0.014538,14,4,4,2,2,3,4
2022-05-12,8,1.817597,1.2146,0.865459,0.020076,0.0219,0.0518,0.039081,14,4,4,2,2,3,4
2022-05-12,9,3.592276,2.37976,1.974126,0.0393,0.03732,0.10324,0.078885,14,4,4,2,2,3,4
2022-05-12,10,5.290338,3.4144,3.012106,0.05409,0.06678,0.15232,0.115347,14,4,4,2,2,3,4
2022-05-12,11,6.360192,4.10744,3.826174,0.058434,0.08362,0.13672,0.142809,14,4,4,2,2,3,4
2022-05-12,12,7.179437,4.47164,4.187137,0.071316,0.09918,0.15216,0.159195,14,4,4,2,2,3,4
2022-05-12,13,7.357655,4.55636,4.410846,0.077526,0.10032,0.15816,0.164148,14,4,4,2,2,3,4
2022-05-12,14,7.224157,4.32724,4.371857,0.073746,0.0932,0.15704,0.160161,14,4,4,2,2,3,4
2022-05-12,15,6.661056,3.87048,4.068844,0.064836,0.05954,0.19076,0.102888,14,4,4,2,2,3,4
2022-05-12,16,5.534629,2.85524,3.468637,0.050484,0.06918,0.16012,0.098523,14,4,4,2,2,3,4
2022-05-12,17,3.935562,1.97696,2.544406,0.034116,0.0529,0.12188,0.093612,14,4,4,2,2,3,4
2022-05-12,18,2.14185,1.1964,1.347829,0.016194,0.02912,0.06192,0.056106,14,4,4,2,2,3,4
2022-05-12,19,0.769094,0.30184,0.340235,0.004368,0.00844,0.05572,0.011739,14,4,4,2,2,3,4
2022-05-12,20,0.094226,0.013,0.015485,0.000192,0.0005,0.05192,0.001035,14,4,4,2,2,3,4
2022-05-12,21,0.0546,0,0,0,0,0.05296,0,14,4,4,2,2,3,4
2022-05-12,22,0.0546,0,0,0,0,0.05296,0,14,4,4,2,2,3,4
2022-05-12,23,0.01836,0,0,0,0,0.04776,0,14,4,4,2,2,3,4
2022-05-12,24,0,0,0,0,0,0.00032,0,14,4,4,2,2,3,4
2022-05-13,1,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-13,2,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-13,3,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-13,4,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-13,5,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-13,6,0.013285,0.01132,0.0084,0.000078,0.00044,0.00008,0.000453,14,4,4,2,2,3,4
2022-05-13,7,0.404661,0.2866,0.205533,0.004494,0.0053,0.01028,0.009747,14,4,4,2,2,3,4
2022-05-13,8,1.882385,1.41084,0.937449,0.022206,0.01936,0.05496,0.046566,14,4,4,2,2,3,4
2022-05-13,9,3.683199,2.6444,1.94299,0.032514,0.03978,0.11768,0.070125,14,4,4,2,2,3,4
2022-05-13,10,3.542573,2.9986,3.184669,0.041196,0.06682,0.13752,0.111576,14,4,4,2,2,3,4
2022-05-13,11,4.749169,2.9064,3.47364,0.057786,0.05996,0.11256,0.133056,14,4,4,2,2,3,4
2022-05-13,12,4.715616,3.98844,3.568252,0.05583,0.07354,0.10968,0.116394,14,4,4,2,2,3,4
2022-05-13,13,3.98411,3.25752,3.473325,0.047118,0.05362,0.08932,0.10149,14,4,4,2,2,3,4
2022-05-13,14,4.462061,1.68884,3.212363,0.053364,0.03778,0.06832,0.085506,14,4,4,2,2,3,4
2022-05-13,15,4.05841,1.7462,3.161851,0.04449,0.05292,0.0678,0.076926,14,4,4,2,2,3,4
2022-05-13,16,4.716636,1.3098,2.347136,0.036474,0.03988,0.0504,0.055551,14,4,4,2,2,3,4
2022-05-13,17,2.884744,1.01404,1.441521,0.021984,0.02928,0.05692,0.036753,14,4,4,2,2,3,4
2022-05-13,18,2.243899,0.69052,0.864671,0.01428,0.02532,0.05596,0.029523,14,4,4,2,2,3,4
2022-05-13,19,0.509677,0.21848,0.209318,0.003822,0.00836,0.05468,0.010071,14,4,4,2,2,3,4
2022-05-13,20,0.075144,0.00336,0.0096,0.000078,0.00022,0.05268,0.000453,14,4,4,2,2,3,4
2022-05-13,21,0.0546,0,0,0,0,0.05296,0,14,4,4,2,2,3,4
2022-05-13,22,0.03732,0,0,0,0,0.04792,0,14,4,4,2,2,3,4
2022-05-13,23,0.00012,0,0,0,0,0.00096,0,14,4,4,2,2,3,4
2022-05-13,24,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-14,1,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-14,2,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-14,3,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-14,4,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-14,5,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-14,6,0.022926,0.01912,0.014641,0.000198,0.0005,0.00016,0.001371,14,4,4,2,2,3,4
2022-05-14,7,0.599491,0.45308,0.245638,0.007668,0.00658,0.01436,0.018453,14,4,4,2,2,3,4
2022-05-14,8,2.019215,1.52516,0.938466,0.024696,0.01976,0.05744,0.05358,14,4,4,2,2,3,4
2022-05-14,9,4.02066,2.73088,2.153248,0.044268,0.04204,0.11772,0.0897,14,4,4,2,2,3,4
2022-05-14,10,4.632493,3.49924,3.093386,0.05607,0.05762,0.16032,0.124905,14,4,4,2,2,3,4
2022-05-14,11,3.706061,2.8546,3.423005,0.047274,0.04488,0.0848,0.150318,14,4,4,2,2,3,4
2022-05-14,12,5.1231,2.8116,2.669112,0.045198,0.06422,0.09408,0.133293,14,4,4,2,2,3,4
2022-05-14,13,5.49322,3.3692,3.452849,0.056076,0.07502,0.11592,0.13146,14,4,4,2,2,3,4
2022-05-14,14,4.483112,3.62292,3.746736,0.060264,0.07174,0.1228,0.138423,14,4,4,2,2,3,4
2022-05-14,15,4.500466,2.87404,2.734503,0.047718,0.06126,0.10224,0.1086,14,4,4,2,2,3,4
2022-05-14,16,4.388147,2.52552,2.677348,0.041286,0.05828,0.09184,0.102999,14,4,4,2,2,3,4
2022-05-14,17,3.817584,2.04824,2.380203,0.032874,0.05116,0.11124,0.084297,14,4,4,2,2,3,4
2022-05-14,18,2.318913,1.08048,1.312776,0.015882,0.03272,0.0644,0.047799,14,4,4,2,2,3,4
2022-05-14,19,0.764922,0.3362,0.40354,0.005466,0.0101,0.05984,0.013527,14,4,4,2,2,3,4
2022-05-14,20,0.103418,0.0148,0.018364,0.000354,0.00078,0.05204,0.000984,14,4,4,2,2,3,4
2022-05-14,21,0.05452,0,0,0,0,0.05304,0,14,4,4,2,2,3,4
2022-05-14,22,0.05012,0,0,0,0,0.05304,0,14,4,4,2,2,3,4
2022-05-14,23,0.00772,0,0,0,0,0.0456,0,14,4,4,2,2,3,4
2022-05-14,24,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-15,1,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-15,2,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-15,3,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-15,4,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-15,5,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-15,6,0.026128,0.0216,0.017041,0.000258,0.00044,0.00024,0.001389,14,4,4,2,2,3,4
2022-05-15,7,0.590649,0.4324,0.230621,0.008184,0.00564,0.01356,0.018792,14,4,4,2,2,3,4
2022-05-15,8,2.12027,1.56936,0.938322,0.02562,0.01908,0.05844,0.054405,14,4,4,2,2,3,4
2022-05-15,9,4.154314,2.78872,2.189039,0.044436,0.04206,0.11884,0.092412,14,4,4,2,2,3,4
2022-05-15,10,5.867606,3.75,3.314857,0.05895,0.07102,0.17116,0.126891,14,4,4,2,2,3,4
2022-05-15,11,7.069575,4.4082,4.111443,0.06204,0.09148,0.1464,0.155562,14,4,4,2,2,3,4
2022-05-15,12,7.718487,4.80052,4.584098,0.076356,0.1067,0.1612,0.17376,14,4,4,2,2,3,4
2022-05-15,13,7.932473,4.72116,4.767841,0.08229,0.11004,0.16492,0.176922,14,4,4,2,2,3,4
2022-05-15,14,7.889872,4.17608,4.127521,0.07851,0.10702,0.164,0.171186,14,4,4,2,2,3,4
2022-05-15,15,7.339427,3.63264,4.470372,0.062364,0.08468,0.2004,0.132534,14,4,4,2,2,3,4
2022-05-15,16,6.163389,3.40708,3.824958,0.057456,0.08054,0.13916,0.11964,14,4,4,2,2,3,4
2022-05-15,17,4.439738,2.44524,2.84726,0.03762,0.06118,0.1402,0.095118,14,4,4,2,2,3,4
2022-05-15,18,2.41474,1.189,1.546733,0.01704,0.03408,0.07212,0.053064,14,4,4,2,2,3,4
2022-05-15,19,0.81029,0.28988,0.450124,0.00429,0.00908,0.05852,0.013896,14,4,4,2,2,3,4
2022-05-15,20,0.100202,0.01644,0.022685,0.000324,0.00064,0.0516,0.001134,14,4,4,2,2,3,4
2022-05-15,21,0.0544,0,0,0,0,0.05304,0,14,4,4,2,2,3,4
2022-05-15,22,0.05452,0,0,0,0,0.05296,0,14,4,4,2,2,3,4
2022-05-15,23,0.02636,0,0,0,0,0.04872,0,14,4,4,2,2,3,4
2022-05-15,24,0,0,0,0,0,0.0004,0,14,4,4,2,2,3,4
2022-05-16,1,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-16,2,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-16,3,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-16,4,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-16,5,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-16,6,0.02864,0.01732,0.017041,0.000204,0.00052,0.0002,0.001386,14,4,4,2,2,3,4
2022-05-16,7,0.594727,0.4158,0.229907,0.007884,0.00564,0.01356,0.018183,14,4,4,2,2,3,4
2022-05-16,8,2.03752,1.49556,0.915884,0.024432,0.019,0.057,0.051702,14,4,4,2,2,3,4
2022-05-16,9,4.004333,2.69076,2.121424,0.043026,0.04154,0.11552,0.089049,14,4,4,2,2,3,4
2022-05-16,10,5.646629,3.654,3.178533,0.057282,0.06896,0.16748,0.122976,14,4,4,2,2,3,4
2022-05-16,11,6.775655,4.26336,3.903906,0.06222,0.08792,0.14236,0.150429,14,4,4,2,2,3,4
2022-05-16,12,7.386156,4.44592,4.314586,0.0747,0.1001,0.15492,0.168369,14,4,4,2,2,3,4
2022-05-16,13,7.63085,4.68116,4.507331,0.080604,0.10412,0.15984,0.172602,14,4,4,2,2,3,4
2022-05-16,14,7.380281,4.23612,3.853802,0.071172,0.10004,0.1494,0.154929,14,4,4,2,2,3,4
2022-05-16,15,6.81121,3.98504,4.154734,0.068028,0.0918,0.20484,0.154017,14,4,4,2,2,3,4
2022-05-16,16,5.69438,3.277,3.504123,0.053418,0.07718,0.17764,0.125883,14,4,4,2,2,3,4
2022-05-16,17,4.053606,2.24608,2.584904,0.035562,0.0572,0.12844,0.088683,14,4,4,2,2,3,4
2022-05-16,18,2.200115,1.11748,1.409094,0.014112,0.03194,0.0662,0.048771,14,4,4,2,2,3,4
2022-05-16,19,0.741404,0.30576,0.428516,0.003642,0.00926,0.05844,0.014019,14,4,4,2,2,3,4
2022-05-16,20,0.094052,0.01844,0.021126,0.000384,0.00064,0.05164,0.001272,14,4,4,2,2,3,4
2022-05-16,21,0.05456,0,0,0,0,0.05304,0,14,4,4,2,2,3,4
2022-05-16,22,0.0546,0,0,0,0,0.05296,0,14,4,4,2,2,3,4
2022-05-16,23,0.01912,0,0,0,0,0.04792,0,14,4,4,2,2,3,4
2022-05-16,24,0,0,0,0,0,0.00032,0,14,4,4,2,2,3,4
2022-05-17,1,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-17,2,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-17,3,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-17,4,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-17,5,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-17,6,0.028656,0.0238,0.022203,0.000186,0.00066,0.00036,0.001587,14,4,4,2,2,3,4
2022-05-17,7,0.580049,0.41432,0.275801,0.006738,0.00742,0.01512,0.017829,14,4,4,2,2,3,4
2022-05-17,8,1.887859,1.34136,0.898792,0.022014,0.02002,0.05316,0.048684,14,4,4,2,2,3,4
2022-05-17,9,3.751308,2.45816,1.972667,0.04038,0.04028,0.10728,0.08325,14,4,4,2,2,3,4
2022-05-17,10,5.361153,3.44052,3.001019,0.05394,0.06474,0.15812,0.115818,14,4,4,2,2,3,4
2022-05-17,11,6.434864,3.99048,3.748488,0.060096,0.08362,0.13664,0.143085,14,4,4,2,2,3,4
2022-05-17,12,7.072446,4.38232,4.125031,0.071316,0.09576,0.14832,0.159435,14,4,4,2,2,3,4
2022-05-17,13,7.31115,4.43444,4.265142,0.075066,0.09964,0.153,0.164925,14,4,4,2,2,3,4
2022-05-17,14,7.039352,4.16792,4.1411,0.071802,0.0944,0.14932,0.155283,14,4,4,2,2,3,4
2022-05-17,15,6.499522,3.79252,3.958565,0.061974,0.0862,0.16192,0.119553,14,4,4,2,2,3,4
2022-05-17,16,5.412766,2.10388,3.353207,0.051138,0.07426,0.15852,0.113175,14,4,4,2,2,3,4
2022-05-17,17,3.745441,1.69436,2.377797,0.033618,0.05384,0.12464,0.082662,14,4,4,2,2,3,4
2022-05-17,18,2.027657,1.02084,1.242131,0.016374,0.02902,0.06,0.044529,14,4,4,2,2,3,4
2022-05-17,19,0.68982,0.29508,0.385632,0.005202,0.00882,0.05836,0.013917,14,4,4,2,2,3,4
2022-05-17,20,0.093514,0.01776,0.021485,0.000408,0.00056,0.05168,0.001284,14,4,4,2,2,3,4
2022-05-17,21,0.0546,0,0,0,0,0.05296,0,14,4,4,2,2,3,4
2022-05-17,22,0.05452,0,0,0,0,0.05304,0,14,4,4,2,2,3,4
2022-05-17,23,0.01388,0,0,0,0,0.04776,0,14,4,4,2,2,3,4
2022-05-17,24,0,0,0,0,0,0.00008,0,14,4,4,2,2,3,4
2022-05-18,1,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-18,2,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-18,3,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-18,4,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-18,5,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-18,6,0.013846,0.02,0.020644,0.00009,0.00052,0.00016,0.001134,14,4,4,2,2,3,4
2022-05-18,7,0.634447,0.37524,0.341746,0.005082,0.00878,0.01496,0.015267,14,4,4,2,2,3,4
2022-05-18,8,0.542418,1.2052,0.392485,0.014382,0.0217,0.048,0.040443,14,4,4,2,2,3,4
2022-05-18,9,0.062192,0.1516,0.012,0.000546,0.00306,0.0022,0.006087,14,4,4,2,2,3,4
2022-05-18,10,0.008893,0.0066,0.035051,0,0.0005,0,0.001056,14,4,4,2,2,3,4
2022-05-18,11,2.029854,0.45856,1.424804,0.010854,0.01338,0.02172,0.034368,14,4,4,2,2,3,4
2022-05-18,12,6.222962,2.07776,2.861211,0.040686,0.06802,0.08032,0.084216,14,4,4,2,2,3,4
2022-05-18,13,6.381857,3.33976,3.947264,0.0594,0.07682,0.12816,0.134547,14,4,4,2,2,3,4
2022-05-18,14,7.143213,3.87824,3.852223,0.068304,0.09948,0.13608,0.11658,14,4,4,2,2,3,4
2022-05-18,15,6.36748,2.82992,2.431781,0.049416,0.0813,0.10116,0.078663,14,4,4,2,2,3,4
2022-05-18,16,5.346319,1.85516,2.235856,0.037704,0.07346,0.07388,0.051771,14,4,4,2,2,3,4
2022-05-18,17,3.949999,1.7468,2.326539,0.029154,0.05754,0.0914,0.061935,14,4,4,2,2,3,4
2022-05-18,18,2.138753,1.07472,1.348194,0.016998,0.03218,0.06072,0.044853,14,4,4,2,2,3,4
2022-05-18,19,0.770127,0.31296,0.421184,0.00522,0.01002,0.05924,0.014796,14,4,4,2,2,3,4
2022-05-18,20,0.109223,0.02472,0.029408,0.000516,0.00072,0.05144,0.001497,14,4,4,2,2,3,4
2022-05-18,21,0.05476,0,0,0,0,0.05296,0,14,4,4,2,2,3,4
2022-05-18,22,0.05468,0,0,0,0,0.05304,0,14,4,4,2,2,3,4
2022-05-18,23,0.01776,0,0,0,0,0.01448,0,14,4,4,2,2,3,4
2022-05-18,24,0,0,0,0,0,0,0,14,4,4,2,2,3,4
2022-05-19,1,0,0,0,0,0,0,0,14,4,4,2,2,3,4
