날짜, 1시 , 2시 , 3시 , 4시 , 5시 , 6시 , 7시 , 8시 , 9시 , 10시 , 11시 , 12시 , 13시 , 14시 , 15시 , 16시 , 17시 , 18시 , 19시 , 20시 , 21시 , 22시 , 23시 , 24시 
2024-08-03,1305.9,1305.9,1303.6,1301.4,1297.9,1294.7,1304.6,1349.7,1419.1,1476.2,1488.4,1480.5,1457.6,1467.6,1490.9,1502.5,1442,1367.2,1313.7,1296,1294.4,1293.8,1291.1,1291.4
2024-08-04,1292.3,1292.6,1292.5,1294.4,1296.3,1300.2,1308.8,1349.8,1417.8,1475.5,1506.5,1530.6,1506.7,1507,1457.5,1399.1,1379.8,1364.6,1316.1,1295.9,1295.8,1293.4,1290.7,1290.9
2024-08-05,1290.7,1290.3,1291.1,1291.4,1293.6,1293.3,1298.9,1346.8,1415.1,1478.5,1506.5,1515.7,1495.3,1440.4,1361,1361,1347.8,1327.7,1313.2,1289.4,1284.4,1281.9,1286.3,1295.2
2024-08-06,1291.7,1292.8,1288.2,1290.6,1290.1,1294.1,1298.8,1339,1412.4,1472.7,1494.2,1514.7,1484.7,1439.9,1420.3,1464,1432.7,1372.9,1306.9,1287.3,1289.4,1287.6,1285.2,1277.2
2024-08-07,1213.4,1211.3,1211.6,1211.3,1279.6,1286.2,1296.1,1340.4,1413.8,1480.4,1529.5,1562.5,1580.2,1569,1538.1,1486.3,1415,1350.9,1300.8,1285,1286.7,1286.8,1282.5,1288.5
2024-08-08,1293.5,1294.3,1296.4,1296.7,1294.3,1294,1300.2,1343.3,1414.2,1466.4,1506.9,1524.9,1516.1,1520.5,1526.7,1452.6,1407.4,1351,1300.3,1290.3,1288.1,1287.6,1286.6,1285.9
2024-08-09,1286.3,1289.5,1288.8,1289.6,1287.5,1285.4,1300.1,1340.5,1416.7,1471.4,1504.2,1521.1,1511.4,1504.7,1482.6,1431.9,1390.9,1344.3,1302,1285.4,1286,1285.4,1282.1,1283.4
2024-08-10,1284,1284.2,1284.5,1287.2,1287.1,1287.1,1296.7,1341.2,1415.4,1475.1,1505.1,1513.6,1484.3,1447.1,1422,1432,1411.2,1358.6,1310.1,1289.7,1289.6,1289.1,1292.1,1284.9
2024-08-11,1220.1,1216.1,1220,1221.2,1221.7,1291.2,1308.7,1351.7,1413,1461.6,1490.2,1497.7,1487.9,1483.3,1481,1461,1427.5,1367.7,1310.5,1299,1298.5,1297.8,1295.8,1295.6
2024-08-12,1294.8,1293.3,1291.4,1290.2,1289.1,1290.5,1303.5,1350.2,1421.4,1490.7,1541,1569.7,1568.9,1572.6,1545.1,1509.4,1445.2,1381.6,1317.3,1293.1,1290.8,1291.7,1292.2,1290.7
2024-08-13,1293.5,1297.4,1298.6,1300.5,1304.5,1303.8,1316,1361.5,1425,1507,1562.9,1560.3,1586.7,1614.9,1575.1,1532.8,1459.2,1382.2,1324.7,1318.4,1307.9,1306.1,1302,1299.3
2024-08-14,1297.7,1291.4,1293.6,1292.6,1273.7,1265.2,1316.4,1347.3,1408,1444,1457.1,1388.2,1346.8,1396.4,1485.8,1481,1409.7,1347.6,1305.9,1291.4,1285.8,1290.4,1286.1,1283.2
2024-08-15,1293.4,1290.8,1308.2,1294.1,1291.2,1294.1,1301.2,1337,1382.5,1446.2,1428.1,1447.7,1442.1,1430.8,1369.1,1346.4,1363.9,1326.5,1292.3,1288.7,1288.6,1288.8,1287,1287
2024-08-16,1290.5,1318.4,1290.5,1294.8,1296.7,1295.6,1299.1,1294.8,1319.1,1435.3,1527.6,1531.4,1500.2,1479.3,1484.9,1490.1,1440,1367.5,1306.9,1297,1295.9,1293.1,1292.6,1293.2
2024-08-17,1291,1292.1,1293.1,1293.3,1293.7,1295.4,1299.2,1323.8,1407.5,1486.2,1504.6,1446.4,1389.9,1421.2,1447.7,1460.9,1438.9,1370.5,1325.5,1300.5,1294.4,1296.6,1297.1,1294.6
2024-08-18,1296.3,1295.6,1293.7,1296.1,1297.7,1301.8,1314.9,1350.1,1389.7,1453.8,1472.9,1466.8,1489.4,1560,1486,1421.2,1438.1,1369.5,1334.6,1321.5,1307.1,1305.1,1303.4,1297.6
2024-08-19,1294,1294.5,1295.4,1295.5,1297.2,1300.3,1312.1,1353.4,1419.5,1482.7,1532.5,1567.7,1566.8,1559.8,1527.1,1466.2,1408.1,1368.8,1311.7,1304.3,1300.1,1299.9,1294.2,1292.2
2024-08-20,1289.9,1294,1297.8,1303.8,1302.8,1315.9,1346.9,1390.6,1485,1548.9,1578,1569.6,1606.5,1671.2,1597.3,1552.2,1538.1,1510.7,1514.3,1517.6,1494.9,1450.9,1423.1,1396.1
2024-08-21,1389.5,1379.9,1374.4,1389.6,1399.9,1413,1426.3,1456.5,1504.3,1532.9,1515.4,1517.1,1535,1585.9,1598.6,1530.6,1492.8,1432.6,1380.5,1385.5,1382.3,1354.8,1349.7,1354.5
2024-08-22,1353.3,1383.8,1385.8,1396.7,1402.9,1427.1,1439.8,1485.4,1547.4,1587.2,1571.1,1583.4,1585.9,1565.9,1550.6,1460.4,1416.9,1373.6,1320,1307.4,1301.4,1295.8,1290.4,1290.1
2024-08-23,1292.7,1294.3,1294.6,1297.4,1300.7,1301.6,1304.1,1345.6,1394.9,1456.9,1492,1510.6,1510.4,1485.2,1458.7,1419.5,1376.2,1328.9,1298.1,1292.9,1294.2,1292.2,1289.1,1292.5
2024-08-24,1221.2,1220.8,1221.2,1287.7,1295.7,1295.9,1302.4,1344.4,1415.5,1470,1495.5,1514.7,1500.5,1479,1451.8,1407.9,1382.8,1345,1302.2,1290.8,1294.6,1293.3,1291,1291.4
2024-08-25,1292.9,1294.2,1299.3,1299.7,1298,1297.8,1308.1,1347.5,1416.7,1493.2,1538.9,1548.1,1516,1507.9,1497.2,1457.7,1423.3,1358.6,1300.6,1291.9,1295.4,1301.9,1300.2,1297.9
2024-08-26,1295.3,1299.5,1297.2,1297,1296.3,1288.3,1303,1348.2,1417.8,1480,1508.9,1520,1536.1,1519,1459.8,1432.6,1393.5,1346.1,1304.1,1294.5,1297,1295.3,1292.1,1293.5
2024-08-27,1292.4,1293.7,1294.2,1295.8,1296.8,1297.5,1304.9,1341.4,1395.3,1450.9,1490.9,1501.6,1511.7,1503.1,1458.1,1418,1383.5,1352.1,1338.1,1347.5,1368.6,1385.5,1409.8,1415.3
2024-08-28,1417.3,1430.8,1465.5,1442.4,1445.3,1461.7,1471.3,1490.2,1529.1,1543,1547.2,1584.4,1620.4,1648,1609.2,1565.4,1553.6,1540.9,1493.8,1517.5,1527.6,1506.2,1482.9,1477.8
2024-08-29,1468.3,1480.1,1459.8,1436,1454.8,1466.5,1464.3,1470.7,1535.2,1549,1654.6,1622.8,1629.5,1690.2,1666.4,1608.2,1508.5,1433.7,1392,1396.6,1390.5,1362.9,1343.5,1335.8
2024-08-30,1335,1335.2,1335.3,1341,1340.6,1339,1363.7,1413.2,1496.1,1574.3,1629.4,1687.9,1745.2,1770.4,1755.7,1692.1,1602.1,1503.4,1444.2,1464.2,1465.5,1445.1,1448,1421.9
2024-08-31,1411.1,1432.8,1426.8,1427.6,1432,1396.3,1373.4,1441.6,1567.9,1643.9,1671.3,1673.5,1674.3,1694.7,1683.8,1586.9,1489,1399.7,1336,1332.5,1326.8,1308.7,1302.8,1302.2
2024-09-01,1305,1307,1306,1304.2,1303.1,1302.5,1309.8,1356.7,1423.1,1479,1510.1,1533.3,1546.6,1524.9,1464.7,1415.7,1386.9,1354.3,1303.8,1298.7,1301.7,1302,1301.9,1302.6
2024-09-02,1297.6,1297.7,1306.3,1306.8,1302.1,1301.7,1308.8,1356.9,1437,1489.6,1503.3,1531,1563.1,1550.4,1519.4,1456.9,1408.6,1336.3,1298.8,1296,1296.2,1298.9,1296.5,1294.4
2024-09-03,1296.8,1297.2,1299,1299,1301.3,1304,1307.4,1326.1,1367.7,1406.1,1476.8,1481.2,1459,1429.7,1434.9,1442.9,1392.8,1351.5,1329.8,1340.4,1334,1312.9,1310.4,1330.2
2024-09-04,1347.6,1334.4,1343.5,1335.8,1337.3,1330.1,1328.2,1371.7,1443.9,1526.2,1561.4,1582.4,1600.6,1603.8,1581.8,1512.7,1439.2,1379.9,1324.4,1323.5,1311.9,1301,1297,1304.7
2024-09-05,1307.7,1305.4,1304.5,1304.3,1304.6,1304.7,1308.4,1348.6,1414,1482.6,1522,1552.8,1568.9,1553.9,1508.5,1459.9,1396.8,1336.4,1303.1,1302.3,1302,1300,1297,1296.1
2024-09-06,1297.9,1298.4,1298.1,1299,1301.5,1302,1306.2,1344.4,1416.3,1489.5,1534,1560.2,1560.2,1519.4,1440.9,1374.8,1354.1,1321.9,1294.7,1294.5,1298.4,1296.4,1298.5,1283.6
2024-09-07,1203.2,1207.3,1205.9,1202,1203,1203.2,1215.8,1253.6,1324.5,1379.9,1413.9,1428.6,1432.1,1400.8,1340.6,1268,1222.4,1211.4,1199.2,1196.5,1195.6,1195.3,1194,1193.3
2024-09-08,1195.5,1197.3,1196.6,1196,1196.8,1199.4,1204.4,1239.2,1303.6,1338.4,1340.6,1385.6,1371.6,1320.5,1278.4,1242.3,1222.5,1208.4,1192.8,1191.2,1192,1193.3,1192,1191.5
2024-09-09,1165.2,1167.5,1169.3,1171.5,1171.7,1176.2,1180.8,1220.1,1288.7,1364.1,1425.4,1443.4,1470.1,1473.9,1432.6,1389.3,1308.9,1235.5,1229,1235.1,1220.9,1200.5,1186.7,1137.3
2024-09-10,1135.2,1049.3,1004.1,1023.4,1019.9,1023.9,1044.5,1234.5,1350.6,1413.8,1441.2,1451.3,1452.3,1440.8,1408,1391.9,1350.9,1308.1,1331.9,1347.4,1330.8,1349,1348.3,1325.3
2024-09-11,1305.9,1306.8,1294.8,1291.1,1294.5,1304.2,1307.6,1332.2,1383.9,1442.3,1514.7,1524.4,1458.9,1397.4,1427.5,1417.6,1376.2,1352,1322,1373.7,1377.4,1351.5,1324.2,1348.9
2024-09-12,1252.6,1237,1245.8,1252.9,1248.2,1246,1239.2,1259.1,1331.9,1425.6,1522.2,1568.4,1551.5,1545.1,1506,1430.9,1380.7,1324,1283.2,1299.8,1282.9,1273.1,1270.9,1269.4
2024-09-13,1271.9,1278.1,1284.6,1276.2,1272.7,1270.8,1273.5,1320.2,1401.3,1429.1,1470.4,1489.1,1490.4,1503,1475.1,1424.7,1368.7,1300.8,1267.4,1268.9,1270.1,1268.5,1267.6,1268.7
2024-09-14,1270.9,1272.4,1278.7,1278.5,1278.5,1277.7,1283,1332.6,1408.1,1488.4,1547,1581.2,1577.2,1573.6,1549.3,1498.1,1430.7,1365.2,1316.2,1308.4,1309.5,1327.3,1333.3,1328.5
2024-09-15,1321.3,1318.2,1323.5,1310.4,1334,1348.2,1357.3,1394.6,1483.5,1505.4,1567.3,1624.2,1591.6,1588.5,1536.4,1491,1427.3,1380.1,1367.5,1374.2,1370.9,1365.4,1376.3,1383.7
2024-09-16,1380.2,1401,1385.2,1354.8,1328.8,1310.4,1320,1312.8,1331.3,1346.3,1362.4,1370.9,1381.3,1427.4,1397,1391.4,1363,1313,1279.2,1291.1,1281.7,1280.5,1268.8,1271.1
2024-09-17,1282,1277.7,1275.4,1276.9,1276.2,1274.2,1274.1,1296.2,1325.5,1362.3,1362.9,1347.6,1335.3,1357.3,1392,1401.7,1353.1,1299.4,1263.6,1267.9,1267.6,1263.6,1263.2,1263.6
2024-09-18,1266.9,1266.7,1268.5,1268.4,1268.1,1271.4,1269.7,1304,1368.6,1430,1484.1,1516.2,1505.7,1522.9,1509,1450.7,1390.6,1317.3,1283.4,1282.1,1279.5,1273.1,1268.6,1258.9
2024-09-19,1190.3,1195.9,1197.8,1199.6,1193.7,1196.5,1198.2,1247.5,1342.3,1443.7,1522.6,1535.6,1510,1513.9,1493.4,1337.3,1311.8,1305,1283.7,1346.4,1297.5,1300.4,1319.4,1313.5
2024-09-20,1350.9,1387.8,1388.5,1384.4,1381.2,1330.8,1314,1352.5,1365.7,1385,1426.6,1434,1514.9,1536,1496.3,1455.7,1376.7,1336.6,1329.6,1349.2,1369.5,1337,1334.5,1337.6
2024-09-21,1341.3,1371.3,1377.3,1390.4,1375.1,1372.4,1367.5,1392.1,1418.7,1390,1402.2,1415.2,1423.7,1417.5,1409.8,1410.8,1391.6,1341.6,1263.3,1264.2,1314.9,1331.2,1336.2,1361.3
2024-09-22,1339.5,1337.6,1316.5,1302.4,1308.4,1321.7,1333.9,1348.9,1367.2,1377.1,1382.4,1375.9,1356.1,1358.8,1355.8,1320.2,1295.3,1306.8,1324,1337.6,1320.9,1301.2,1292.3,1295.2
2024-09-23,1305.4,1339,1355,1380.2,1371,1376.9,1369,1399.7,1452.5,1516.9,1555.2,1519.6,1531.5,1530.4,1520.2,1478,1410.8,1382.1,1405.8,1404.1,1412.2,1392.8,1375.4,1352.8
2024-09-24,1215.9,1209.4,1210.6,1203,1201,1202.9,1192.3,1229.1,1291.7,1356.4,1382.6,1418.7,1426.2,1366.6,1362.3,1330,1310.4,1236.3,1217.7,1217.1,1202.7,1195.4,1192.2,1189.5
2024-09-25,1195.9,1197.5,1191.2,1191.5,1172.8,1194.4,1192.2,1204,1259.9,1312.6,1332.2,1353.8,1363.8,1358.6,1319.5,1265.3,1214.4,1171,1153.7,1143.8,1141.2,1138.3,1139.5,1142.2
2024-09-26,1137.6,1139.5,1140.9,1134.2,1135.5,1143.4,1153.1,1193.2,1263,1324.2,1355.7,1409.5,1427.5,1411.9,1367.8,1312.3,1216.9,1159.8,1162.3,1173.6,1158,1157.9,1163.1,1177.6
2024-09-27,1184.6,1189,1188.2,1195.7,1198.7,1208.1,1201.7,1216,1302.9,1408.7,1463.6,1458.3,1467.1,1471.8,1411.2,1351.8,1302,1212.1,1199.3,1194.7,1184.3,1169.6,1164.1,1147.9
2024-09-28,1146.3,1146.2,1148.1,1148.6,1157.9,1184.4,1190.4,1247.9,1353.3,1429.7,1458.4,1473.1,1474.3,1458.1,1465.2,1430.8,1373.7,1301.5,1279.1,1274.9,1259,1252.7,1250.9,1251.9
2024-09-29,1250.7,1248.1,1253.5,1240.5,1251.9,1280.8,1292.7,1326.2,1390.4,1436.2,1466.4,1488.3,1495.2,1475.5,1553.7,1545.5,1484.2,1428.1,1429,1425.3,1413,1407.4,1403.2,1378.1
2024-09-30,1267.7,1236.2,1230.4,1231.5,1245.8,1252.1,1248,1270.6,1341.3,1404.8,1428.3,1407.8,1414.9,1405.2,1351.6,1280.7,1221.4,1193,1175.8,1173.5,1167.9,1163.3,1172,1167.7
2024-10-01,1111.4,1110.1,1110.1,1110.5,1110.8,1111.4,1112.4,1148.5,1227.7,1293.6,1308.2,1274,1246.6,1208.2,1164,1201.4,1173.9,1242.7,1311.7,1314.1,1325.9,1322.2,1353.3,1414.8
2024-10-02,1397,1388.3,1390.6,1381.7,1376.3,1400,1397.2,1412.1,1414.2,1417.2,1461,1429.9,1417.6,1405.8,1425.3,1422.2,1328.3,1244.8,1215.8,1173.6,1161.5,1168.7,1215.8,1182.6
2024-10-03,1168.6,1158.9,1163.4,1175.9,1188.1,1234.1,1245,1254.2,1302.2,1328.4,1386.2,1395.9,1350.3,1359.4,1355.5,1319.7,1303.5,1312.3,1316.6,1326,1296.7,1272.1,1236.9,1191.7
2024-10-04,1144,1140.5,1126.6,1122.1,1139.8,1155.6,1178.2,1190.1,1261.5,1320.1,1363.8,1391,1404.2,1404.3,1383.7,1316.9,1249.9,1164,1141.3,1151.3,1154.2,1153.6,1132.9,1120.3
2024-10-05,1138.1,1138,1131.3,1129.6,1128.4,1139.3,1112.3,1143.2,1233,1341.5,1339.6,1377.8,1399.5,1390,1391.1,1354.5,1315.5,1269.8,1282,1282.1,1242,1242.2,1240.3,1241.4
2024-10-06,1219.6,1231.8,1239.7,1224.6,1218.2,1243.5,1231.4,1244.8,1274.7,1337.9,1379.2,1394.7,1348.4,1383.8,1335.9,1305.1,1335.3,1321.3,1307.5,1297.1,1252.2,1219.8,1203.4,1150.9
2024-10-07,1123.5,1117.9,1175.8,1254.3,1293.5,1330.9,1314.7,1328,1336.6,1373.8,1340.9,1347.3,1356.8,1342,1315.6,1219.4,1224.2,1231.8,1234.3,1209.7,1159.8,1134.8,1182.2,1188.4
2024-10-08,1195.8,1214.3,1174.9,1165.6,1150.2,1175.5,1182.6,1206.8,1284.6,1366.1,1429.5,1455,1475.5,1457.1,1412.3,1341.2,1293,1223,1237.6,1250.4,1240.1,1272.4,1268.2,1254.7
2024-10-09,1241.8,1230.7,1227.8,1220,1225.6,1241.6,1215.3,1202.7,1210.1,1221.2,1238,1277,1254.3,1261.5,1215.1,1186.3,1179.3,1177.7,1185.5,1209.5,1193.7,1188.7,1198.5,1200.5
2024-10-10,1195.7,1216.2,1201.9,1200.5,1222.2,1232.9,1230.2,1239.7,1252.7,1281.6,1349.3,1358.4,1413.5,1393,1361.6,1308.5,1243.2,1197.2,1213.6,1204.9,1194.3,1188.4,1183.1,1197.7
2024-10-11,1186.9,1186.3,1183.9,1181.8,1187.1,1196.1,1197.4,1218.5,1291.8,1373.3,1414.4,1435.3,1412.1,1395.2,1357.7,1307.4,1245.6,1173.4,1166.9,1167.3,1165.7,1167.4,1164.1,1162.2
2024-10-12,1163,1164.9,1171.1,1172.7,1173.8,1178.9,1175.6,1185.3,1242.9,1293.9,1324.5,1349.2,1353.9,1356,1294.7,1252.9,1187.6,1163.6,1203.5,1215.9,1209.9,1198.7,1195.6,1192.2
2024-10-13,1199,1223.8,1271,1264.1,1260,1269.9,1270.3,1305.9,1390.6,1480,1500.7,1480.5,1490.6,1469.9,1416.5,1363,1315.6,1276.7,1273.1,1286.8,1265.7,1262.1,1266.2,1256.3
2024-10-14,1242.9,1234.2,1230.6,1233.4,1233.9,1241.4,1238.4,1241.4,1266.8,1271.6,1271.5,1367.2,1433.2,1420.4,1344.2,1309.1,1288.5,1277.1,1293.5,1289.5,1265.1,1258.7,1257.9,1251
2024-10-15,1294.6,1291.4,1291.3,1291.5,1288.6,1290.2,1288.5,1302,1363.7,1408.5,1434.5,1459.6,1424,1249.7,1180.7,1160.1,1148.4,1136.7,1133.6,1169.1,1149.7,1135.8,1160.9,1155.3
2024-10-16,1140.8,1145.5,1157.5,1157.5,1159.8,1186.1,1193,1224.5,1276.6,1309.6,1348.5,1345.6,1320.4,1363.3,1269.1,1246.6,1223.3,1188.1,1181.2,1177.4,1171.7,1174.5,1175.1,1173.6
2024-10-17,1156.2,1146.2,1143.6,1180,1176.6,1189.6,1202.6,1213,1241.6,1267.8,1265.2,1228.8,1270.6,1261.1,1242.8,1246.4,1253.4,1207.1,1215.2,1210.7,1210.5,1189.8,1151.5,1138.8
2024-10-18,1138.8,1126.2,1116.9,1120.8,1125,1158,1173.7,1182,1217.8,1307.7,1374,1371,1336.6,1400.8,1374.3,1334.7,1300.2,1234.6,1221.9,1232.2,1216.1,1204.6,1211,1218
2024-10-19,1191,1166.9,1149.4,1154.8,1158.7,1218.5,1212.1,1224.1,1237.3,1309.8,1412.8,1448.2,1433.9,1409.7,1423.3,1427.4,1404.2,1380,1386.2,1319,1293.5,1323.9,1344.4,1350.7
2024-10-20,1334.2,1321.8,1321.5,1322.9,1326.9,1346.3,1343.1,1353.8,1369,1376.3,1382.4,1397.8,1391.6,1366.9,1397.4,1398.7,1363.2,1332.4,1334.2,1324.3,1296.8,1292,1271.8,1251.9
2024-10-21,1216.4,1187.9,1175.7,1190.8,1185,1203.4,1186.1,1199.8,1207.8,1206,1221.8,1260.1,1292,1248.6,1211.9,1181.3,1174.8,1072.4,1053.9,1046.5,1069.4,1057.9,1040.7,1029.3
2024-10-22,1001.7,1005.9,1030.2,1060.4,1084.6,1069.1,1034.1,1045,1105.3,1153.5,1148,1134.1,1074.6,1066.7,1022.6,1010.6,1021.5,1044.1,1097.4,1095.5,1107,1159,1186.6,1214.6
2024-10-23,1267.6,1268.8,1248.9,1249.9,1234.4,1252.7,1266.6,1266.9,1239.6,1267.8,1303.1,1342.1,1334.9,1378.6,1368,1353.7,1316.7,1243,1240,1205.4,1196,1175.4,1157.7,1140.1
2024-10-24,1160.6,1174.5,1180.9,1174.1,1178,1204.3,1198.7,1231.5,1310.1,1319.3,1329,1284.6,1273.5,1290.7,1278.8,1225.3,1137.4,1063,1082.5,1088.7,1109.6,1107.2,1091.3,1071.8
2024-10-25,1051.6,1046.1,1077,1085.4,1088.2,1105.5,1104.3,1126.7,1206.8,1287.6,1348.8,1419.8,1419.9,1414.4,1387,1274.1,1211.9,1099.6,1099.5,1100.4,1099.3,1087.8,1075.7,1060.1
2024-10-26,1059.2,1057.1,1046.4,1046.2,1053,1064.1,1061.5,1076.2,1095.5,1097.1,1138.3,1139.9,1122.3,1143.3,1098.5,1117.6,1073,1056.6,1078.1,1081.6,1072.6,1062.7,1051.5,1043.5
2024-10-27,1036.8,1043.4,1033.6,1006.8,1006.2,1024.1,1021.6,1036.5,1047.6,1065.2,1085,1101.7,1100.3,1092.9,1079.8,1086.1,1085.9,1100.2,1120.6,1142.5,1137.4,1079,1068.5,1049.7
2024-10-28,1040.1,1051.2,1065.8,1055.9,1071.1,1064,1113,1079.7,1133.4,1109.5,1135.8,1113.9,1131.7,1169.8,1157.5,1118,1069.5,1022.5,1030.8,1022.3,1012.9,1011.4,1001.8,1016.4
2024-10-29,1021.2,1012.9,1018.9,1040.7,1083.8,1118.5,1114.2,1111.5,1156.3,1197.1,1288.4,1349.6,1331.6,1309.3,1265.5,1184.5,1168.6,1348.2,1423.7,1441.9,1417.9,1415.3,1407.4,1369.3
2024-10-30,1264.2,1255.8,1252.1,1263.7,1274.5,1320.1,1332.6,1316,1250.8,1239.3,1293,1356,1392.3,1353,1283.3,1256,1239.4,1247.3,1269.2,1298,1308.1,1313.4,1311.4,1317.9
2024-10-31,1203.3,1223.5,1237.4,1220.5,1255.4,1262.6,1262.9,1238.5,1237.2,1249.4,1318.4,1293.5,1296.1,1261.3,1228.6,1194.1,1163.3,1145.5,1169.6,1149,1110.6,1104.5,1147.7,1150.5
2024-11-01,1145.7,1161.9,1168.4,1188.3,1220.9,1244.3,1239.7,1260.2,1285.9,1305.2,1318.8,1309.1,1286.1,1283.1,1290.5,1296.4,1309.7,1299.4,1350.8,1345,1305,1318.4,1320.1,1311.5
2024-11-02,1315.5,1314.3,1321,1337.8,1338.5,1354.3,1359.7,1348.7,1346.8,1346.7,1321.3,1285.5,1241.6,1220.2,1200.3,1180.5,1151.8,1098.5,1114.5,1124.1,1126.2,1111.8,1118.2,1130.8
2024-11-03,1134,1142.7,1141.3,1151.1,1148,1161,1141,1152.3,1253,1337.2,1372.4,1387.6,1385.2,1373.4,1328.6,1211.2,1127.2,1080.8,1084,1088,1070,1069.4,1059.5,1047.5
2024-11-04,1043.1,1040.8,1041.8,1042.3,1043.3,1046,1053.8,1112.6,1194.9,1279.4,1304,1283.9,1205.7,1145.2,1217.4,1232.6,1145.8,1136.2,1203.2,1264.4,1268.3,1253.5,1260.9,1258.7
2024-11-05,1149,1135.5,1147.8,1134,1159.6,1166.9,1150.2,1174.5,1248.2,1273.9,1305.9,1289.1,1274,1297.9,1312.2,1312.1,1279.1,1211.8,1238.1,1250.3,1253.7,1255.7,1252.3,1227.7
2024-11-06,1234.4,1201.5,1192,1203.7,1222,1235.2,1204,1206.7,1253.3,1308.7,1288.9,1269.1,1231.9,1241.7,1316.1,1316.8,1275,1217.4,1224.6,1201.8,1165.1,1129.4,1077.5,1071.4
2024-11-07,1060.1,1050.3,1025.7,1006.4,987.6,1007.1,992.6,998.2,1065.5,1169.6,1226.2,1255.9,1228.8,1174.7,1196.8,1140.6,1074,1050.2,1089.2,1091.9,1090.2,1088.3,1078.9,1096.8
2024-11-08,1100.5,1078.2,990.6,994.3,993.6,991.5,990.7,1064.7,1128.5,1248.6,1261.5,1265.8,1222.3,1208.9,1224.8,1196.9,1182.7,1178.5,1198.4,1184.6,1184.1,1161.2,1142.1,1166.9
2024-11-09,1127.2,1128,1165.7,1183.2,1193,1206.3,1220.8,1231.5,1288.6,1288,1320.4,1303.8,1262.4,1250.7,1253.9,1206,1190.7,1163.9,1179.4,1201.3,1197.5,1190.1,1178.5,1114.8
2024-11-10,1082.6,1080.2,1083.9,1099.8,1126.8,1126.9,1130.9,1109.1,1096,1122.5,1138.2,1139.4,1129.4,1125.3,1126.3,1108.4,1096.1,1084.6,1083.8,1089.2,1095,1102.1,1094,1090.3
2024-11-11,1097.2,1096.3,1075.4,1088.5,1114.3,1127.3,1131.1,1142.7,1241.3,1328.6,1339.5,1356.1,1368.8,1350.5,1300,1215,1111.6,1058.4,1072.2,1076.3,1072.8,1068,1062.2,1060.1
2024-11-12,1061.1,1063,1075.1,1093.4,1110.7,1144.3,1138,1134,1210.3,1311.1,1366.5,1397.4,1401.8,1387.7,1285.7,1209.2,1140.2,1117.5,1157,1166,1178.7,1154.7,1135.7,1126.8
2024-11-13,1079.4,1064.1,1040.7,1031.1,1022.1,1034.3,1028.8,1042.6,1110.2,1173.1,1255.6,1272.6,1284.2,1253.2,1230.8,1199.3,1170.5,1121.7,1130.7,1139.3,1113.5,1103.3,1107.1,1100.4
2024-11-14,1156.8,1197,1159.5,1149.6,1133.2,1146.1,1147.3,1143.4,1138,1178.6,1271.2,1324.2,1295.2,1315,1295.6,1229.1,1165.1,1129.4,1133.3,1136.8,1137,1129.7,1125.6,1125.6
2024-11-15,1128.6,1129.8,1124.5,1127.8,1132.8,1131.1,1132.9,1135.4,1141.4,1161.2,1196.5,1224.1,1201.6,1190,1193.7,1178.5,1197.2,1206.9,1236.7,1236.9,1217.5,1213.7,1217.6,1222.8
2024-11-16,1213.4,1206.9,1225.5,1256.8,1245.8,1248.7,1216.4,1200.1,1249,1266.8,1291.5,1341.8,1318.9,1358.2,1303.7,1254.5,1223.6,1195.5,1202.2,1209.8,1216.3,1210.7,1228.2,1278.9
2024-11-17,1241.5,1223.1,1249.4,1305.9,1346.8,1397,1426.9,1432.9,1513.5,1525.3,1486.7,1469.2,1482.6,1479.7,1490.1,1484.4,1506.6,1453.2,1479.6,1462.2,1488.6,1487.9,1477.9,1442.3
2024-11-18,1284.2,1268.3,1267.3,1257.6,1272,1287.8,1292.1,1309.5,1380.5,1422.8,1389.9,1386.8,1342.7,1350.5,1369.3,1368.8,1234.5,1153.2,1141.2,1120.6,1100.1,1077.7,1049.3,1060.3
2024-11-19,1049.7,1046.3,1047.8,1047.1,1043.2,1062.4,1051,1083.5,1112.7,1181.4,1247.2,1292.8,1252.6,1199.2,1218.7,1118.3,1092.9,1052.9,1057.7,1047.6,1051.5,1051.1,1030.2,1022.2
2024-11-20,1020,1041,1040.7,1043.8,1053.8,1104.6,1088.5,1064.8,1079.7,1109.8,1135.9,1165.5,1179.8,1161.6,1173.9,1190.4,1182.8,1226.9,1248.2,1245.8,1231.5,1311.5,1314.3,1343
2024-11-21,1360.8,1352.8,1336.5,1328.7,1319.6,1331.6,1320.8,1308.4,1308.8,1402.8,1475.3,1498.2,1491.7,1494.9,1462.2,1360.1,1294.3,1249.7,1245.8,1279,1295.7,1270.9,1251,1247.3
2024-11-22,1182.4,1189.3,1190,1196,1195.9,1184.4,1187,1231,1244.6,1301.1,1387.3,1433.3,1434.2,1438.4,1433.9,1405,1288.3,1238.6,1254.5,1273,1286.1,1270,1233.1,1204.3
2024-11-23,1208.9,1174.9,1183.9,1189,1183.5,1194.7,1197.3,1178.6,1232.7,1332,1374.4,1387,1398.4,1394.5,1363.6,1296,1186.9,1135.5,1137.4,1128.7,1115.5,1104.1,1098.4,1096.4
2024-11-24,1088.3,1099.3,1092.6,1094.1,1082.7,1099.9,1093.7,1105,1142.6,1188.5,1209.9,1187,1184.9,1184.2,1163.3,1142.6,1119.1,1058.3,1066.6,1064.9,1065,1063,1065.7,1071.7
